"Watershed","SnowcourseID","Date","Point","SnowDEPTH","SWE"
"S2","S23",2001-03-16,3,51,9
"S2","S23",2001-03-16,4,52,9
"S2","S23",2001-03-16,5,51,10
"S2","S23",2001-03-16,6,52,10
"S2","S23",2001-03-16,7,51,10
"S2","S23",2001-03-16,8,51,10
"S2","S23",2001-03-16,9,66,13
"S2","S23",2001-03-16,10,51,9
"S2","S23",2001-04-04,1,39,11
"S2","S23",2001-04-04,2,38,11
"S2","S23",2001-04-04,3,25,6
"S2","S23",2001-04-04,4,36,10
"S2","S23",2001-04-04,5,38,12
"S2","S23",2001-04-04,6,38,10
"S2","S23",2001-04-04,7,30,8
"S2","S23",2001-04-04,8,41,12
"S2","S23",2001-04-04,9,30,8
"S2","S23",2001-04-04,9,30,8
"S2","S23",2001-04-04,10,38,11
"S2","S23",2001-04-04,10,38,11
"S2","S23",2002-02-21,1,10,4
"S2","S23",2002-02-21,2,8,2
"S2","S23",2002-02-21,3,13,3
"S2","S23",2002-02-21,4,13,4
"S2","S23",2002-02-21,5,17,4
"S2","S23",2002-02-21,6,8,3
"S2","S23",2002-02-21,7,15,4
"S2","S23",2002-02-21,8,10,2
"S2","S23",2002-02-21,9,20,5
"S2","S23",2002-02-21,10,15,4
"S2","S23",2002-03-15,1,28,5
"S2","S23",2002-03-15,2,18,4
"S2","S23",2002-03-15,3,20,3
"S2","S23",2002-03-15,4,28,6
"S2","S23",2002-03-15,5,33,6
"S2","S23",2002-03-15,6,18,4
"S2","S23",2002-03-15,7,20,6
"S2","S23",2002-03-15,8,19,4
"S2","S23",2002-03-15,9,33,7
"S2","S23",2002-03-15,10,20,4
"S2","S23",2002-04-03,1,20,6
"S2","S23",2002-04-03,2,11,2
"S2","S23",2002-04-03,3,15,3
"S2","S23",2002-04-03,4,30,7
"S2","S23",2002-04-03,5,17,4
"S2","S23",2002-04-03,6,19,5
"S2","S23",2002-04-03,7,13,4
"S2","S23",2002-04-03,8,14,5
"S2","S23",2002-04-03,9,34,10
"S2","S23",2002-04-03,10,25,7
"S2","S23",2003-03-06,1,10,1
"S2","S23",2003-03-06,2,18,2
"S2","S23",2003-03-06,3,18,2
"S2","S23",2003-03-06,4,18,2
"S2","S23",2003-03-06,5,19,2
"S2","S23",2003-03-06,6,14,2
"S2","S23",2003-03-06,7,15,2
"S2","S23",2003-03-06,8,15,2
"S2","S23",2003-03-06,9,25,3
"S2","S23",2003-03-06,10,25,4
"S2","S23",2004-02-19,1,36,6
"S2","S23",2004-02-19,2,48,9
"S2","S23",2004-02-19,3,37,8
"S2","S23",2004-02-19,4,33,7
"S2","S23",2004-02-19,5,43,9
"S2","S23",2004-02-19,6,38,7
"S2","S23",2004-02-19,7,30,6
"S2","S23",2004-02-19,8,36,9
"S2","S23",2004-02-19,9,37,8
"S2","S23",2004-02-19,10,37,9
"S2","S23",2004-03-03,1,27,6
"S2","S23",2004-03-03,2,37,11
"S2","S23",2004-03-03,3,36,9
"S2","S23",2004-03-03,4,33,9
"S2","S23",2004-03-03,5,41,12
"S2","S23",2004-03-03,6,30,7
"S2","S23",2004-03-03,7,33,7
"S2","S23",2004-03-03,8,30,9
"S2","S23",2004-03-03,9,41,13
"S2","S23",2004-03-03,10,25,7
"S2","S23",2004-03-18,1,25,6
"S2","S23",2004-03-18,2,42,11
"S2","S23",2004-03-18,3,25,7
"S2","S23",2004-03-18,4,33,10
"S2","S23",2004-03-18,5,32,7
"S2","S23",2004-03-18,6,36,9
"S2","S23",2004-03-18,7,39,8
"S2","S23",2004-03-18,8,34,10
"S2","S23",2004-03-18,9,46,12
"S2","S23",2004-03-18,10,48,15
"S2","S23",2004-03-31,1,20,4
"S2","S23",2004-03-31,2,15,4
"S2","S23",2004-03-31,3,18,5
"S2","S23",2004-03-31,4,15,7
"S2","S23",2004-03-31,5,20,5
"S2","S23",2004-03-31,6,20,6
"S2","S23",2004-03-31,7,23,7
"S2","S23",2004-03-31,8,10,4
"S2","S23",2004-03-31,9,25,8
"S2","S23",2004-03-31,10,13,4
"S2","S23",2005-02-18,1,41,7
"S2","S23",2005-02-18,2,41,8
"S2","S23",2005-02-18,3,38,8
"S2","S23",2005-02-18,4,46,8
"S2","S23",2005-02-18,5,38,9
"S2","S23",2005-02-18,6,37,7
"S2","S23",2005-02-18,7,38,7
"S2","S23",2005-02-18,8,33,6
"S2","S23",2005-02-18,9,48,11
"S2","S23",2005-02-18,10,44,7
"S2","S23",2005-03-03,1,42,8
"S2","S23",2005-03-03,2,48,9
"S2","S23",2005-03-03,3,53,11
"S2","S23",2005-03-03,4,51,8
"S2","S23",2005-03-03,5,57,11
"S2","S23",2005-03-03,6,41,7
"S2","S23",2005-03-03,7,48,7
"S2","S23",2005-03-03,8,48,10
"S2","S23",2005-03-03,9,53,9
"S2","S23",2005-03-03,10,61,12
"S2","S23",2005-03-18,1,50,10
"S2","S23",2005-03-18,2,44,12
"S2","S23",2005-03-18,3,43,11
"S2","S23",2005-03-18,4,44,11
"S2","S23",2005-03-18,5,44,11
"S2","S23",2005-03-18,6,46,11
"S2","S23",2005-03-18,7,44,9
"S2","S23",2005-03-18,8,42,9
"S2","S23",2005-03-18,9,56,13
"S2","S23",2005-03-18,10,48,10
"S2","S23",2005-03-30,1,24,6
"S2","S23",2005-03-30,2,24,7
"S2","S23",2005-03-30,3,27,7
"S2","S23",2005-03-30,4,28,7
"S2","S23",2005-03-30,5,30,8
"S2","S23",2005-03-30,6,29,6
"S2","S23",2005-03-30,7,25,5
"S2","S23",2005-03-30,8,23,6
"S2","S23",2005-03-30,9,43,13
"S2","S23",2005-03-30,10,30,8
"S2","S23",2006-02-22,1,30,4
"S2","S23",2006-02-22,2,28,5
"S2","S23",2006-02-22,3,28,5
"S2","S23",2006-02-22,4,27,4
"S2","S23",2006-02-22,5,27,5
"S2","S23",2006-02-22,6,28,7
"S2","S23",2006-02-22,7,27,5
"S2","S23",2006-02-22,8,25,5
"S2","S23",2006-02-22,9,43,7
"S2","S23",2006-02-22,10,36,7
"S2","S23",2006-03-09,1,29,6
"S2","S23",2006-03-09,2,41,9
"S2","S23",2006-03-09,3,44,10
"S2","S23",2006-03-09,4,46,10
"S2","S23",2006-03-09,5,43,9
"S2","S23",2006-03-09,6,28,6
"S2","S23",2006-03-09,7,29,7
"S2","S23",2006-03-09,8,36,9
"S2","S23",2006-03-09,9,50,11
"S2","S23",2006-03-09,10,39,9
"S2","S23",2006-03-23,1,30,7
"S2","S23",2006-03-23,2,32,7
"S2","S23",2006-03-23,3,30,7
"S2","S23",2006-03-23,4,30,7
"S2","S23",2006-03-23,5,56,9
"S2","S23",2006-03-23,6,36,7
"S2","S23",2006-03-23,7,33,8
"S2","S23",2006-03-23,8,34,9
"S2","S23",2006-03-23,9,51,11
"S2","S23",2006-03-23,10,47,11
"S2","S23",2006-04-05,1,13,7
"S2","S23",2006-04-05,2,9,3
"S2","S23",2006-04-05,3,15,4
"S2","S23",2006-04-05,4,18,6
"S2","S23",2006-04-05,5,15,7
"S2","S23",2006-04-05,6,0,0
"S2","S23",2006-04-05,7,0,0
"S2","S23",2006-04-05,8,0,0
"S2","S23",2006-04-05,9,0,0
"S2","S23",2006-04-05,10,0,0
"S2","S23",2007-02-12,1,8,1
"S2","S23",2007-02-12,2,6,1
"S2","S23",2007-02-12,3,8,1
"S2","S23",2007-02-12,4,8,1
"S2","S23",2007-02-12,5,10,2
"S2","S23",2007-02-12,6,6,1
"S2","S23",2007-02-12,7,17,1
"S2","S23",2007-02-12,8,6,1
"S2","S23",2007-02-12,9,23,3
"S2","S23",2007-02-12,10,20,1
"S2","S23",2007-02-28,1,25,2
"S2","S23",2007-02-28,2,25,3
"S2","S23",2007-02-28,3,28,3
"S2","S23",2007-02-28,4,13,1
"S2","S23",2007-02-28,5,28,5
"S2","S23",2007-02-28,6,15,2
"S2","S23",2007-02-28,7,28,2
"S2","S23",2007-02-28,8,18,2
"S2","S23",2007-02-28,9,25,3
"S2","S23",2007-02-28,10,23,3
"S2","S23",2007-03-15,1,10,2
"S2","S23",2007-03-15,2,5,1
"S2","S23",2007-03-15,3,9,0
"S2","S23",2007-03-15,4,13,2
"S2","S23",2007-03-15,5,10,2
"S2","S23",2007-03-15,6,0,0
"S2","S23",2007-03-15,7,10,2
"S2","S23",2007-03-15,8,5,1
"S2","S23",2007-03-15,9,25,6
"S2","S23",2007-03-15,10,14,4
"S2","S23",2008-02-20,1,29,2
"S2","S23",2008-02-20,2,28,3
"S2","S23",2008-02-20,3,28,5
"S2","S23",2008-02-20,4,28,4
"S2","S23",2008-02-20,5,29,4
"S2","S23",2008-02-20,6,20,3
"S2","S23",2008-02-20,7,30,3
"S2","S23",2008-02-20,8,33,3
"S2","S23",2008-02-20,9,36,3
"S2","S23",2008-02-20,10,27,3
"S2","S23",2008-03-05,1,30,4
"S2","S23",2008-03-05,2,36,4
"S2","S23",2008-03-05,3,36,5
"S2","S23",2008-03-05,4,28,3
"S2","S23",2008-03-05,5,30,5
"S2","S23",2008-03-05,6,23,3
"S2","S23",2008-03-05,7,28,4
"S2","S23",2008-03-05,8,25,4
"S2","S23",2008-03-05,9,28,4
"S2","S23",2008-03-05,10,18,2
"S2","S23",2008-03-20,1,29,7
"S2","S23",2008-03-20,2,19,4
"S2","S23",2008-03-20,3,23,3
"S2","S23",2008-03-20,4,27,7
"S2","S23",2008-03-20,5,15,3
"S2","S23",2008-03-20,6,28,4
"S2","S23",2008-03-20,7,23,4
"S2","S23",2008-03-20,8,18,4
"S2","S23",2008-03-20,9,36,10
"S2","S23",2008-03-20,10,22,3
"S2","S23",2008-04-03,1,11,5
"S2","S23",2008-04-03,2,19,5
"S2","S23",2008-04-03,3,14,3
"S2","S23",2008-04-03,4,14,4
"S2","S23",2008-04-03,5,25,7
"S2","S23",2008-04-03,6,20,7
"S2","S23",2008-04-03,7,17,3
"S2","S23",2008-04-03,8,24,6
"S2","S23",2008-04-03,9,30,8
"S2","S23",2008-04-03,10,5,1
"S2","S23",2008-04-16,1,30,6
"S2","S23",2008-04-16,2,41,9
"S2","S23",2008-04-16,3,27,7
"S2","S23",2008-04-16,4,27,6
"S2","S23",2008-04-16,5,39,9
"S2","S23",2008-04-16,6,34,10
"S2","S23",2008-04-16,7,20,7
"S2","S23",2008-04-16,8,23,7
"S2","S23",2008-04-16,9,43,11
"S2","S23",2008-04-16,10,25,10
"S2","S23",2008-04-30,1,5,3
"S2","S23",2008-04-30,2,5,3
"S2","S23",2008-04-30,3,8,3
"S2","S23",2008-04-30,4,8,4
"S2","S23",2008-04-30,5,5,2
"S2","S23",2008-04-30,6,0,0
"S2","S23",2008-04-30,7,0,0
"S2","S23",2008-04-30,8,0,0
"S2","S23",2008-04-30,9,0,0
"S2","S23",2008-04-30,10,0,0
"S2","S23",2009-02-18,1,30,7
"S2","S23",2009-02-18,2,33,7
"S2","S23",2009-02-18,3,30,6
"S2","S23",2009-02-18,4,30,6
"S2","S23",2009-02-18,5,29,6
"S2","S23",2009-02-18,6,33,7
"S2","S23",2009-02-18,7,29,5
"S2","S23",2009-02-18,8,28,5
"S2","S23",2009-02-18,9,34,9
"S2","S23",2009-02-18,10,32,7
"S2","S23",2009-03-04,1,38,9
"S2","S23",2009-03-04,2,41,8
"S2","S23",2009-03-04,3,34,6
"S2","S23",2009-03-04,4,32,8
"S2","S23",2009-03-04,5,37,7
"S2","S23",2009-03-04,6,36,7
"S2","S23",2009-03-04,7,29,5
"S2","S23",2009-03-04,8,36,10
"S2","S23",2009-03-04,9,34,6
"S2","S23",2009-03-04,10,32,9
"S2","S23",2009-03-16,1,36,9
"S2","S23",2009-03-16,2,37,9
"S2","S23",2009-03-16,3,39,11
"S2","S23",2009-03-16,4,30,8
"S2","S23",2009-03-16,5,30,9
"S2","S23",2009-03-16,6,28,7
"S2","S23",2009-03-16,7,39,7
"S2","S23",2009-03-16,8,32,11
"S2","S23",2009-03-16,9,44,12
"S2","S23",2009-03-16,10,33,8
"S2","S23",2009-04-02,1,24,4
"S2","S23",2009-04-02,2,36,9
"S2","S23",2009-04-02,3,33,8
"S2","S23",2009-04-02,4,25,6
"S2","S23",2009-04-02,5,32,7
"S2","S23",2009-04-02,6,37,10
"S2","S23",2009-04-02,7,39,9
"S2","S23",2009-04-02,8,23,6
"S2","S23",2009-04-02,9,48,12
"S2","S23",2009-04-02,10,43,8
"S2","S23",2009-04-16,1,9,2
"S2","S23",2009-04-16,2,11,4
"S2","S23",2009-04-16,3,9,4
"S2","S23",2009-04-16,4,9,2
"S2","S23",2009-04-16,5,0,0
"S2","S23",2009-04-16,6,0,0
"S2","S23",2009-04-16,7,0,0
"S2","S23",2009-04-16,8,0,0
"S2","S23",2009-04-16,9,0,0
"S2","S23",2009-04-16,10,0,0
"S2","S23",2010-02-18,1,22,4
"S2","S23",2010-02-18,2,27,5
"S2","S23",2010-02-18,3,30,3
"S2","S23",2010-02-18,4,24,3
"S2","S23",2010-02-18,5,24,3
"S2","S23",2010-02-18,6,22,2
"S2","S23",2010-02-18,7,22,3
"S2","S23",2010-02-18,8,23,3
"S2","S23",2010-02-18,9,29,4
"S2","S23",2010-02-18,10,27,4
"S2","S23",2010-03-01,1,20,2
"S2","S23",2010-03-01,2,25,3
"S2","S23",2010-03-01,3,27,5
"S2","S23",2010-03-01,4,20,4
"S2","S23",2010-03-01,5,25,2
"S2","S23",2010-03-01,6,23,3
"S2","S23",2010-03-01,7,23,3
"S2","S23",2010-03-01,8,25,5
"S2","S23",2010-03-01,9,30,4
"S2","S23",2010-03-01,10,28,3
"S2","S23",2010-03-15,1,0,0
"S2","S23",2010-03-15,2,0,0
"S2","S23",2010-03-15,3,0,0
"S2","S23",2010-03-15,4,0,0
"S2","S23",2010-03-15,5,0,0
"S2","S23",2010-03-15,6,0,0
"S2","S23",2010-03-15,7,0,0
"S2","S23",2010-03-15,8,0,0
"S2","S23",2010-03-15,9,0,0
"S2","S23",2010-03-15,10,0,0
"S2","S23",2011-02-23,1,30,6
"S2","S23",2011-02-23,2,36,8
"S2","S23",2011-02-23,3,38,8
"S2","S23",2011-02-23,4,41,9
"S2","S23",2011-02-23,5,32,8
"S2","S23",2011-02-23,6,41,8
"S2","S23",2011-02-23,7,32,7
"S2","S23",2011-02-23,8,38,11
"S2","S23",2011-02-23,9,43,13
"S2","S23",2011-02-23,10,38,8
"S2","S23",2011-03-07,1,42,8
"S2","S23",2011-03-07,2,53,15
"S2","S23",2011-03-07,3,47,10
"S2","S23",2011-03-07,4,39,9
"S2","S23",2011-03-07,5,50,10
"S2","S23",2011-03-07,6,42,10
"S2","S23",2011-03-07,7,37,8
"S2","S23",2011-03-07,8,41,8
"S2","S23",2011-03-07,9,55,13
"S2","S23",2011-03-07,10,50,12
"S2","S23",2011-03-24,1,33,10
"S2","S23",2011-03-24,2,24,7
"S2","S23",2011-03-24,3,38,10
"S2","S23",2011-03-24,4,28,7
"S2","S23",2011-03-24,5,43,13
"S2","S23",2011-03-24,6,20,6
"S2","S23",2011-03-24,7,27,8
"S2","S23",2011-03-24,8,33,9
"S2","S23",2011-03-24,9,46,14
"S2","S23",2011-03-24,10,34,8
"S2","S23",2011-04-06,1,18,3
"S2","S23",2011-04-06,2,27,9
"S2","S23",2011-04-06,3,30,8
"S2","S23",2011-04-06,4,28,8
"S2","S23",2011-04-06,5,33,11
"S2","S23",2011-04-06,6,24,7
"S2","S23",2011-04-06,7,17,3
"S2","S23",2011-04-06,8,19,6
"S2","S23",2011-04-06,9,41,11
"S2","S23",2011-04-06,10,30,10
"S2","S23",2012-02-15,1,13,1
"S2","S23",2012-02-15,2,11,1
"S2","S23",2012-02-15,3,13,3
"S2","S23",2012-02-15,4,11,2
"S2","S23",2012-02-15,5,13,2
"S2","S23",2012-02-15,6,6,1
"S2","S23",2012-02-15,7,17,3
"S2","S23",2012-02-15,8,13,2
"S2","S23",2012-02-15,9,25,5
"S2","S23",2012-02-15,10,23,4
"S2","S23",2012-02-29,1,20,3
"S2","S23",2012-02-29,2,25,5
"S2","S23",2012-02-29,3,20,3
"S2","S23",2012-02-29,4,23,3
"S2","S23",2012-02-29,5,32,3
"S2","S23",2012-02-29,6,18,3
"S2","S23",2012-02-29,7,22,3
"S2","S23",2012-02-29,8,36,5
"S2","S23",2012-02-29,9,38,4
"S2","S23",2012-02-29,10,32,4
"S2","S23",2012-03-15,1,0,0
"S2","S23",2012-03-15,2,0,0
"S2","S23",2012-03-15,3,9,2
"S2","S23",2012-03-15,4,0,0
"S2","S23",2012-03-15,5,14,2
"S2","S23",2012-03-15,6,0,0
"S2","S23",2012-03-15,7,15,3
"S2","S23",2012-03-15,8,19,5
"S2","S23",2012-03-15,9,0,0
"S2","S23",2012-03-15,10,0,0
"S2","S23",2013-02-21,1,33,5
"S2","S23",2013-02-21,2,36,5
"S2","S23",2013-02-21,3,42,9
"S2","S23",2013-02-21,4,37,6
"S2","S23",2013-02-21,5,41,7
"S2","S23",2013-02-21,6,32,5
"S2","S23",2013-02-21,7,34,5
"S2","S23",2013-02-21,8,43,9
"S2","S23",2013-02-21,9,51,9
"S2","S23",2013-02-21,10,48,8
"S2","S23",2013-03-07,1,41,8
"S2","S23",2013-03-07,2,56,10
"S2","S23",2013-03-07,3,43,6
"S2","S23",2013-03-07,4,41,6
"S2","S23",2013-03-07,5,47,8
"S2","S23",2013-03-07,6,39,8
"S2","S23",2013-03-07,7,38,9
"S2","S23",2013-03-07,8,64,10
"S2","S23",2013-03-07,9,62,10
"S2","S23",2013-03-07,10,55,9
"S2","S23",2013-03-21,1,48,10
"S2","S23",2013-03-21,2,51,10
"S2","S23",2013-03-21,3,62,10
"S2","S23",2013-03-21,4,56,8
"S2","S23",2013-03-21,5,60,14
"S2","S23",2013-03-21,6,42,8
"S2","S23",2013-03-21,7,61,10
"S2","S23",2013-03-21,8,64,12
"S2","S23",2013-03-21,9,79,14
"S2","S23",2013-03-21,10,65,10
"S2","S23",2013-04-03,1,10,5
"S2","S23",2013-04-03,2,36,9
"S2","S23",2013-04-03,3,32,6
"S2","S23",2013-04-03,4,34,11
"S2","S23",2013-04-03,5,47,10
"S2","S23",2013-04-03,6,28,6
"S2","S23",2013-04-03,7,28,10
"S2","S23",2013-04-03,8,47,11
"S2","S23",2013-04-03,9,46,11
"S2","S23",2013-04-03,10,47,12
"S2","S23",2013-04-19,1,43,7
"S2","S23",2013-04-19,2,61,11
"S2","S23",2013-04-19,3,66,13
"S2","S23",2013-04-19,4,60,14
"S2","S23",2013-04-19,5,66,16
"S2","S23",2013-04-19,6,42,8
"S2","S23",2013-04-19,7,53,11
"S2","S23",2013-04-19,8,61,9
"S2","S23",2013-04-19,9,84,18
"S2","S23",2013-04-19,10,69,17
"S2","S23",2013-05-02,1,0,0
"S2","S23",2013-05-02,2,17,5
"S2","S23",2013-05-02,3,23,7
"S2","S23",2013-05-02,4,0,0
"S2","S23",2013-05-02,5,18,5
"S2","S23",2013-05-02,6,0,0
"S2","S23",2013-05-02,7,14,6
"S2","S23",2013-05-02,8,0,0
"S2","S23",2013-05-02,9,19,4
"S2","S23",2013-05-02,10,41,12
"S2","S23",2014-02-27,1,41,5
"S2","S23",2014-02-27,2,51,8
"S2","S23",2014-02-27,3,61,11
"S2","S23",2014-02-27,4,58,10
"S2","S23",2014-02-27,5,52,9
"S2","S23",2014-02-27,6,46,9
"S2","S23",2014-02-27,7,48,8
"S2","S23",2014-02-27,8,64,13
"S2","S23",2014-02-27,9,62,11
"S2","S23",2014-02-27,10,64,6
"S2","S23",2014-03-12,1,46,9
"S2","S23",2014-03-12,2,43,8
"S2","S23",2014-03-12,3,60,12
"S2","S23",2014-03-12,4,47,9
"S2","S23",2014-03-12,5,48,8
"S2","S23",2014-03-12,6,36,8
"S2","S23",2014-03-12,7,47,10
"S2","S23",2014-03-12,8,48,9
"S2","S23",2014-03-12,9,66,14
"S2","S23",2014-03-12,10,50,8
"S2","S23",2014-03-26,1,43,10
"S2","S23",2014-03-26,2,46,10
"S2","S23",2014-03-26,3,53,10
"S2","S23",2014-03-26,4,50,9
"S2","S23",2014-03-26,5,50,10
"S2","S23",2014-03-26,6,48,9
"S2","S23",2014-03-26,7,44,8
"S2","S23",2014-03-26,8,55,10
"S2","S23",2014-03-26,9,64,14
"S2","S23",2014-03-26,10,62,12
"S2","S23",2014-04-10,1,5,2
"S2","S23",2014-04-10,2,23,5
"S2","S23",2014-04-10,3,41,11
"S2","S23",2014-04-10,4,37,8
"S2","S23",2014-04-10,5,39,6
"S2","S23",2014-04-10,6,10,4
"S2","S23",2014-04-10,7,25,9
"S2","S23",2014-04-10,8,20,6
"S2","S23",2014-04-10,9,36,6
"S2","S23",2014-04-10,10,20,4
"S2","S23",2015-02-26,1,28,2
"S2","S23",2015-02-26,2,24,2
"S2","S23",2015-02-26,3,25,4
"S2","S23",2015-02-26,4,25,2
"S2","S23",2015-02-26,5,28,4
"S2","S23",2015-02-26,6,20,2
"S2","S23",2015-02-26,7,22,3
"S2","S23",2015-02-26,8,23,3
"S2","S23",2015-02-26,9,25,4
"S2","S23",2015-02-26,10,25,3
"S2","S23",2015-03-12,1,10,2
"S2","S23",2015-03-12,2,18,2
"S2","S23",2015-03-12,3,11,2
"S2","S23",2015-03-12,4,5,1
"S2","S23",2015-03-12,5,17,2
"S2","S23",2015-03-12,6,11,2
"S2","S23",2015-03-12,7,13,3
"S2","S23",2015-03-12,8,15,3
"S2","S23",2015-03-12,9,23,3
"S2","S23",2015-03-12,10,14,2
"S2","S23",2016-02-24,1,17,2
"S2","S23",2016-02-24,2,18,4
"S2","S23",2016-02-24,3,29,5
"S2","S23",2016-02-24,4,23,5
"S2","S23",2016-02-24,5,20,4
"S2","S23",2016-02-24,6,19,4
"S2","S23",2016-02-24,7,19,3
"S2","S23",2016-02-24,8,37,5
"S2","S23",2016-02-24,9,37,8
"S2","S23",2016-02-24,10,34,7
"S2","S23",2016-03-10,1,11,2
"S2","S23",2016-03-10,2,20,6
"S2","S23",2016-03-10,3,13,3
"S2","S23",2016-03-10,4,15,4
"S2","S23",2016-03-10,5,23,5
"S2","S23",2016-03-10,6,8,2
"S2","S23",2016-03-10,7,6,2
"S2","S23",2016-03-10,8,23,7
"S2","S23",2016-03-10,9,28,7
"S2","S23",2016-03-10,10,20,5
"S2","S23",2016-03-23,1,0,0
"S2","S23",2016-03-23,2,13,3
"S2","S23",2016-03-23,3,8,3
"S2","S23",2016-03-23,4,0,0
"S2","S23",2016-03-23,5,13,2
"S2","S23",2016-03-23,6,11,2
"S2","S23",2016-03-23,7,0,0
"S2","S23",2016-03-23,8,0,0
"S2","S23",2016-03-23,9,0,0
"S2","S23",2016-03-23,10,5,2
"S2","S23",2016-04-07,1,6,2
"S2","S23",2016-04-07,2,4,1
"S2","S23",2016-04-07,3,6,2
"S2","S23",2016-04-07,4,8,1
"S2","S23",2016-04-07,5,8,1
"S2","S23",2016-04-07,6,8,2
"S2","S23",2016-04-07,7,5,2
"S2","S23",2016-04-07,8,11,1
"S2","S23",2016-04-07,9,10,2
"S2","S23",2016-04-07,10,13,3
"S2","S23",2017-02-15,1,46,8
"S2","S23",2017-02-15,2,38,9
"S2","S23",2017-02-15,3,48,9
"S2","S23",2017-02-15,4,44,8
"S2","S23",2017-02-15,5,47,6
"S2","S23",2017-02-15,6,37,8
"S2","S23",2017-02-15,7,42,8
"S2","S23",2017-02-15,8,48,10
"S2","S23",2017-02-15,9,51,10
"S2","S23",2017-02-15,10,48,9
"S2","S23",2017-03-01,1,24,7
"S2","S23",2017-03-01,2,27,7
"S2","S23",2017-03-01,3,36,11
"S2","S23",2017-03-01,4,24,6
"S2","S23",2017-03-01,5,33,9
"S2","S23",2017-03-01,6,25,6
"S2","S23",2017-03-01,7,25,7
"S2","S23",2017-03-01,8,36,10
"S2","S23",2017-03-01,9,43,13
"S2","S23",2017-03-01,10,32,7
"S2","S23",2017-03-15,1,28,6
"S2","S23",2017-03-15,2,28,10
"S2","S23",2017-03-15,3,25,8
"S2","S23",2017-03-15,4,27,10
"S2","S23",2017-03-15,5,24,11
"S2","S23",2017-03-15,6,14,4
"S2","S23",2017-03-15,7,30,10
"S2","S23",2017-03-15,8,25,9
"S2","S23",2017-03-15,9,36,13
"S2","S23",2017-03-15,10,34,9
"S2","S23",2018-02-14,1,28,3
"S2","S23",2018-02-14,2,33,4
"S2","S23",2018-02-14,3,36,5
"S2","S23",2018-02-14,4,28,5
"S2","S23",2018-02-14,5,30,3
"S2","S23",2018-02-14,6,29,4
"S2","S23",2018-02-14,7,30,6
"S2","S23",2018-02-14,8,28,5
"S2","S23",2018-02-14,9,30,5
"S2","S23",2018-02-14,10,25,4
"S2","S23",2018-02-28,1,47,8
"S2","S23",2018-02-28,2,46,8
"S2","S23",2018-02-28,3,50,8
"S2","S23",2018-02-28,4,47,4
"S2","S23",2018-02-28,5,51,10
"S2","S23",2018-02-28,6,46,6
"S2","S23",2018-02-28,7,47,9
"S2","S23",2018-02-28,8,55,9
"S2","S23",2018-02-28,9,71,8
"S2","S23",2018-02-28,10,61,11
"S2","S23",2018-03-14,1,36,7
"S2","S23",2018-03-14,2,37,8
"S2","S23",2018-03-14,3,50,10
"S2","S23",2018-03-14,4,56,6
"S2","S23",2018-03-14,5,38,10
"S2","S23",2018-03-14,6,38,6
"S2","S23",2018-03-14,7,46,9
"S2","S23",2018-03-14,8,28,8
"S2","S23",2018-03-14,9,53,9
"S2","S23",2018-03-14,10,33,7
"S2","S23",2018-03-28,1,44,10
"S2","S23",2018-03-28,2,36,8
"S2","S23",2018-03-28,3,37,6
"S2","S23",2018-03-28,4,37,7
"S2","S23",2018-03-28,5,46,11
"S2","S23",2018-03-28,6,29,5
"S2","S23",2018-03-28,7,38,7
"S2","S23",2018-03-28,8,48,7
"S2","S23",2018-03-28,9,41,5
"S2","S23",2018-03-28,10,43,8
"S2","S23",2018-04-11,1,41,9
"S2","S23",2018-04-11,2,36,7
"S2","S23",2018-04-11,3,47,10
"S2","S23",2018-04-11,4,44,13
"S2","S23",2018-04-11,5,46,11
"S2","S23",2018-04-11,6,42,11
"S2","S23",2018-04-11,7,36,8
"S2","S23",2018-04-11,8,34,6
"S2","S23",2018-04-11,9,52,11
"S2","S23",2018-04-11,10,37,8
"S2","S23",2018-04-26,1,0,0
"S2","S23",2018-04-26,2,0,0
"S2","S23",2018-04-26,3,19,6
"S2","S23",2018-04-26,4,0,0
"S2","S23",2018-04-26,5,19,5
"S2","S23",2018-04-26,6,0,0
"S2","S23",2018-04-26,7,0,0
"S2","S23",2018-04-26,8,18,5
"S2","S23",2018-04-26,9,0,0
"S2","S23",2018-04-26,10,0,0
"S2","S23",2019-02-21,1,66,5
"S2","S23",2019-02-21,2,61,8
"S2","S23",2019-02-21,3,66,10
"S2","S23",2019-02-21,4,60,9
"S2","S23",2019-02-21,5,74,6
"S2","S23",2019-02-21,6,53,7
"S2","S23",2019-02-21,7,62,7
"S2","S23",2019-02-21,8,67,10
"S2","S23",2019-02-21,9,67,11
"S2","S23",2019-02-21,10,71,7
"S2","S23",2019-03-06,1,47,7
"S2","S23",2019-03-06,2,41,6
"S2","S23",2019-03-06,3,67,11
"S2","S23",2019-03-06,4,55,10
"S2","S23",2019-03-06,5,60,8
"S2","S23",2019-03-06,6,46,6
"S2","S23",2019-03-06,7,51,8
"S2","S23",2019-03-06,8,67,14
"S2","S23",2019-03-06,9,64,9
"S2","S23",2019-03-06,10,56,11
"S2","S23",2019-03-20,1,37,8
"S2","S23",2019-03-20,2,36,8
"S2","S23",2019-03-20,3,46,9
"S2","S23",2019-03-20,4,46,8
"S2","S23",2019-03-20,5,57,14
"S2","S23",2019-03-20,6,32,6
"S2","S23",2019-03-20,7,44,9
"S2","S23",2019-03-20,8,51,11
