#,Date-Time (CST/CDT),Ch:1 - S34-30cmTemp   (°C),Host Connected,End of File
1782,01/04/2023 13:42:32,2.70,,
1783,01/04/2023 14:42:32,2.74,,
1784,01/04/2023 15:42:32,2.74,,
1785,01/04/2023 16:42:32,2.70,,
1786,01/04/2023 17:42:32,2.74,,
1787,01/04/2023 18:42:32,2.70,,
1788,01/04/2023 19:42:32,2.70,,
1789,01/04/2023 20:42:32,2.74,,
1790,01/04/2023 21:42:32,2.70,,
1791,01/04/2023 22:42:32,2.66,,
1792,01/04/2023 23:42:32,2.74,,
1793,01/05/2023 00:42:32,2.70,,
1794,01/05/2023 01:42:32,2.70,,
1795,01/05/2023 02:42:32,2.70,,
1796,01/05/2023 03:42:32,2.70,,
1797,01/05/2023 04:42:32,2.79,,
1798,01/05/2023 05:42:32,2.74,,
1799,01/05/2023 06:42:32,2.70,,
1800,01/05/2023 07:42:32,2.74,,
1801,01/05/2023 08:42:32,2.70,,
1802,01/05/2023 09:42:32,2.74,,
1803,01/05/2023 10:42:32,2.70,,
1804,01/05/2023 11:42:32,2.70,,
1805,01/05/2023 12:42:32,2.74,,
1806,01/05/2023 13:42:32,2.70,,
1807,01/05/2023 14:42:32,2.70,,
1808,01/05/2023 15:42:32,2.74,,
1809,01/05/2023 16:42:32,2.74,,
1810,01/05/2023 17:42:32,2.70,,
1811,01/05/2023 18:42:32,2.70,,
1812,01/05/2023 19:42:32,2.70,,
1813,01/05/2023 20:42:32,2.74,,
1814,01/05/2023 21:42:32,2.70,,
1815,01/05/2023 22:42:32,2.70,,
1816,01/05/2023 23:42:32,2.66,,
1817,01/06/2023 00:42:32,2.74,,
1818,01/06/2023 01:42:32,2.70,,
1819,01/06/2023 02:42:32,2.66,,
1820,01/06/2023 03:42:32,2.66,,
1821,01/06/2023 04:42:32,2.66,,
1822,01/06/2023 05:42:32,2.70,,
1823,01/06/2023 06:42:32,2.70,,
1824,01/06/2023 07:42:32,2.74,,
1825,01/06/2023 08:42:32,2.66,,
1826,01/06/2023 09:42:32,2.70,,
1827,01/06/2023 10:42:32,2.70,,
1828,01/06/2023 11:42:32,2.70,,
1829,01/06/2023 12:42:32,2.70,,
1830,01/06/2023 13:42:32,2.70,,
1831,01/06/2023 14:42:32,2.70,,
1832,01/06/2023 15:42:32,2.70,,
1833,01/06/2023 16:42:32,2.74,,
1834,01/06/2023 17:42:32,2.70,,
1835,01/06/2023 18:42:32,2.70,,
1836,01/06/2023 19:42:32,2.66,,
1837,01/06/2023 20:42:32,2.66,,
1838,01/06/2023 21:42:32,2.70,,
1839,01/06/2023 22:42:32,2.66,,
1840,01/06/2023 23:42:32,2.66,,
1841,01/07/2023 00:42:32,2.66,,
1842,01/07/2023 01:42:32,2.70,,
1843,01/07/2023 02:42:32,2.66,,
1844,01/07/2023 03:42:32,2.70,,
1845,01/07/2023 04:42:32,2.66,,
1846,01/07/2023 05:42:32,2.66,,
1847,01/07/2023 06:42:32,2.66,,
1848,01/07/2023 07:42:32,2.66,,
1849,01/07/2023 08:42:32,2.70,,
1850,01/07/2023 09:42:32,2.61,,
1851,01/07/2023 10:42:32,2.66,,
1852,01/07/2023 11:42:32,2.66,,
1853,01/07/2023 12:42:32,2.66,,
1854,01/07/2023 13:42:32,2.66,,
1855,01/07/2023 14:42:32,2.66,,
1856,01/07/2023 15:42:32,2.61,,
1857,01/07/2023 16:42:32,2.66,,
1858,01/07/2023 17:42:32,2.66,,
1859,01/07/2023 18:42:32,2.66,,
1860,01/07/2023 19:42:32,2.66,,
1861,01/07/2023 20:42:32,2.66,,
1862,01/07/2023 21:42:32,2.61,,
1863,01/07/2023 22:42:32,2.61,,
1864,01/07/2023 23:42:32,2.66,,
1865,01/08/2023 00:42:32,2.70,,
1866,01/08/2023 01:42:32,2.66,,
1867,01/08/2023 02:42:32,2.57,,
1868,01/08/2023 03:42:32,2.66,,
1869,01/08/2023 04:42:32,2.66,,
1870,01/08/2023 05:42:32,2.66,,
1871,01/08/2023 06:42:32,2.61,,
1872,01/08/2023 07:42:32,2.61,,
1873,01/08/2023 08:42:32,2.61,,
1874,01/08/2023 09:42:32,2.61,,
1875,01/08/2023 10:42:32,2.66,,
1876,01/08/2023 11:42:32,2.61,,
1877,01/08/2023 12:42:32,2.61,,
1878,01/08/2023 13:42:32,2.61,,
1879,01/08/2023 14:42:32,2.61,,
1880,01/08/2023 15:42:32,2.61,,
1881,01/08/2023 16:42:32,2.61,,
1882,01/08/2023 17:42:32,2.61,,
1883,01/08/2023 18:42:32,2.61,,
1884,01/08/2023 19:42:32,2.61,,
1885,01/08/2023 20:42:32,2.61,,
1886,01/08/2023 21:42:32,2.61,,
1887,01/08/2023 22:42:32,2.61,,
1888,01/08/2023 23:42:32,2.57,,
1889,01/09/2023 00:42:32,2.66,,
1890,01/09/2023 01:42:32,2.61,,
1891,01/09/2023 02:42:32,2.61,,
1892,01/09/2023 03:42:32,2.57,,
1893,01/09/2023 04:42:32,2.61,,
1894,01/09/2023 05:42:32,2.57,,
1895,01/09/2023 06:42:32,2.57,,
1896,01/09/2023 07:42:32,2.61,,
1897,01/09/2023 08:42:32,2.61,,
1898,01/09/2023 09:42:32,2.61,,
1899,01/09/2023 10:42:32,2.57,,
1900,01/09/2023 11:42:32,2.57,,
1901,01/09/2023 12:42:32,2.57,,
1902,01/09/2023 13:42:32,2.53,,
1903,01/09/2023 14:42:32,2.61,,
1904,01/09/2023 15:42:32,2.53,,
1905,01/09/2023 16:42:32,2.57,,
1906,01/09/2023 17:42:32,2.57,,
1907,01/09/2023 18:42:32,2.57,,
1908,01/09/2023 19:42:32,2.57,,
1909,01/09/2023 20:42:32,2.57,,
1910,01/09/2023 21:42:32,2.57,,
1911,01/09/2023 22:42:32,2.57,,
1912,01/09/2023 23:42:32,2.57,,
1913,01/10/2023 00:42:32,2.53,,
1914,01/10/2023 01:42:32,2.57,,
1915,01/10/2023 02:42:32,2.57,,
1916,01/10/2023 03:42:32,2.61,,
1917,01/10/2023 04:42:32,2.53,,
1918,01/10/2023 05:42:32,2.61,,
1919,01/10/2023 06:42:32,2.53,,
1920,01/10/2023 07:42:32,2.61,,
1921,01/10/2023 08:42:32,2.57,,
1922,01/10/2023 09:42:32,2.57,,
1923,01/10/2023 10:42:32,2.57,,
1924,01/10/2023 11:42:32,2.53,,
1925,01/10/2023 12:42:32,2.57,,
1926,01/10/2023 13:42:32,2.57,,
1927,01/10/2023 14:42:32,2.53,,
1928,01/10/2023 15:42:32,2.57,,
1929,01/10/2023 16:42:32,2.53,,
1930,01/10/2023 17:42:32,2.53,,
1931,01/10/2023 18:42:32,2.57,,
1932,01/10/2023 19:42:32,2.57,,
1933,01/10/2023 20:42:32,2.53,,
1934,01/10/2023 21:42:32,2.57,,
1935,01/10/2023 22:42:32,2.53,,
1936,01/10/2023 23:42:32,2.53,,
1937,01/11/2023 00:42:32,2.49,,
1938,01/11/2023 01:42:32,2.57,,
1939,01/11/2023 02:42:32,2.53,,
1940,01/11/2023 03:42:32,2.53,,
1941,01/11/2023 04:42:32,2.53,,
1942,01/11/2023 05:42:32,2.53,,
1943,01/11/2023 06:42:32,2.57,,
1944,01/11/2023 07:42:32,2.53,,
1945,01/11/2023 08:42:32,2.53,,
1946,01/11/2023 09:42:32,2.49,,
1947,01/11/2023 10:42:32,2.49,,
1948,01/11/2023 11:42:32,2.53,,
1949,01/11/2023 12:42:32,2.49,,
1950,01/11/2023 13:42:32,2.53,,
1951,01/11/2023 14:42:32,2.53,,
1952,01/11/2023 15:42:32,2.53,,
1953,01/11/2023 16:42:32,2.53,,
1954,01/11/2023 17:42:32,2.49,,
1955,01/11/2023 18:42:32,2.53,,
1956,01/11/2023 19:42:32,2.53,,
1957,01/11/2023 20:42:32,2.53,,
1958,01/11/2023 21:42:32,2.57,,
1959,01/11/2023 22:42:32,2.53,,
1960,01/11/2023 23:42:32,2.53,,
1961,01/12/2023 00:42:32,2.53,,
1962,01/12/2023 01:42:32,2.57,,
1963,01/12/2023 02:42:32,2.53,,
1964,01/12/2023 03:42:32,2.53,,
1965,01/12/2023 04:42:32,2.53,,
1966,01/12/2023 05:42:32,2.53,,
1967,01/12/2023 06:42:32,2.53,,
1968,01/12/2023 07:42:32,2.49,,
1969,01/12/2023 08:42:32,2.53,,
1970,01/12/2023 09:42:32,2.53,,
1971,01/12/2023 10:42:32,2.53,,
1972,01/12/2023 11:42:32,2.49,,
1973,01/12/2023 12:42:32,2.53,,
1974,01/12/2023 13:42:32,2.53,,
1975,01/12/2023 14:42:32,2.53,,
1976,01/12/2023 15:42:32,2.53,,
1977,01/12/2023 16:42:32,2.49,,
1978,01/12/2023 17:42:32,2.53,,
1979,01/12/2023 18:42:32,2.49,,
1980,01/12/2023 19:42:32,2.53,,
1981,01/12/2023 20:42:32,2.57,,
1982,01/12/2023 21:42:32,2.53,,
1983,01/12/2023 22:42:32,2.57,,
1984,01/12/2023 23:42:32,2.49,,
1985,01/13/2023 00:42:32,2.53,,
1986,01/13/2023 01:42:32,2.49,,
1987,01/13/2023 02:42:32,2.53,,
1988,01/13/2023 03:42:32,2.49,,
1989,01/13/2023 04:42:32,2.53,,
1990,01/13/2023 05:42:32,2.49,,
1991,01/13/2023 06:42:32,2.53,,
1992,01/13/2023 07:42:32,2.49,,
1993,01/13/2023 08:42:32,2.49,,
1994,01/13/2023 09:42:32,2.49,,
1995,01/13/2023 10:42:32,2.49,,
1996,01/13/2023 11:42:32,2.49,,
1997,01/13/2023 12:42:32,2.49,,
1998,01/13/2023 13:42:32,2.49,,
1999,01/13/2023 14:42:32,2.44,,
2000,01/13/2023 15:42:32,2.49,,
2001,01/13/2023 16:42:32,2.53,,
2002,01/13/2023 17:42:32,2.53,,
2003,01/13/2023 18:42:32,2.49,,
2004,01/13/2023 19:42:32,2.49,,
2005,01/13/2023 20:42:32,2.49,,
2006,01/13/2023 21:42:32,2.49,,
2007,01/13/2023 22:42:32,2.49,,
2008,01/13/2023 23:42:32,2.53,,
2009,01/14/2023 00:42:32,2.53,,
2010,01/14/2023 01:42:32,2.53,,
2011,01/14/2023 02:42:32,2.53,,
2012,01/14/2023 03:42:32,2.44,,
2013,01/14/2023 04:42:32,2.49,,
2014,01/14/2023 05:42:32,2.44,,
2015,01/14/2023 06:42:32,2.49,,
2016,01/14/2023 07:42:32,2.53,,
2017,01/14/2023 08:42:32,2.49,,
2018,01/14/2023 09:42:32,2.49,,
2019,01/14/2023 10:42:32,2.44,,
2020,01/14/2023 11:42:32,2.49,,
2021,01/14/2023 12:42:32,2.49,,
2022,01/14/2023 13:42:32,2.53,,
2023,01/14/2023 14:42:32,2.53,,
2024,01/14/2023 15:42:32,2.49,,
2025,01/14/2023 16:42:32,2.49,,
2026,01/14/2023 17:42:32,2.49,,
2027,01/14/2023 18:42:32,2.49,,
2028,01/14/2023 19:42:32,2.53,,
2029,01/14/2023 20:42:32,2.49,,
2030,01/14/2023 21:42:32,2.44,,
2031,01/14/2023 22:42:32,2.49,,
2032,01/14/2023 23:42:32,2.44,,
2033,01/15/2023 00:42:32,2.44,,
2034,01/15/2023 01:42:32,2.49,,
2035,01/15/2023 02:42:32,2.49,,
2036,01/15/2023 03:42:32,2.49,,
2037,01/15/2023 04:42:32,2.49,,
2038,01/15/2023 05:42:32,2.49,,
2039,01/15/2023 06:42:32,2.49,,
2040,01/15/2023 07:42:32,2.49,,
2041,01/15/2023 08:42:32,2.49,,
2042,01/15/2023 09:42:32,2.44,,
2043,01/15/2023 10:42:32,2.53,,
2044,01/15/2023 11:42:32,2.44,,
2045,01/15/2023 12:42:32,2.44,,
2046,01/15/2023 13:42:32,2.49,,
2047,01/15/2023 14:42:32,2.44,,
2048,01/15/2023 15:42:32,2.44,,
2049,01/15/2023 16:42:32,2.44,,
2050,01/15/2023 17:42:32,2.44,,
2051,01/15/2023 18:42:32,2.40,,
2052,01/15/2023 19:42:32,2.49,,
2053,01/15/2023 20:42:32,2.40,,
2054,01/15/2023 21:42:32,2.44,,
2055,01/15/2023 22:42:32,2.44,,
2056,01/15/2023 23:42:32,2.49,,
2057,01/16/2023 00:42:32,2.44,,
2058,01/16/2023 01:42:32,2.44,,
2059,01/16/2023 02:42:32,2.44,,
2060,01/16/2023 03:42:32,2.49,,
2061,01/16/2023 04:42:32,2.49,,
2062,01/16/2023 05:42:32,2.44,,
2063,01/16/2023 06:42:32,2.44,,
2064,01/16/2023 07:42:32,2.44,,
2065,01/16/2023 08:42:32,2.44,,
2066,01/16/2023 09:42:32,2.44,,
2067,01/16/2023 10:42:32,2.44,,
2068,01/16/2023 11:42:32,2.44,,
2069,01/16/2023 12:42:32,2.49,,
2070,01/16/2023 13:42:32,2.40,,
2071,01/16/2023 14:42:32,2.44,,
2072,01/16/2023 15:42:32,2.40,,
2073,01/16/2023 16:42:32,2.49,,
2074,01/16/2023 17:42:32,2.44,,
2075,01/16/2023 18:42:32,2.44,,
2076,01/16/2023 19:42:32,2.44,,
2077,01/16/2023 20:42:32,2.44,,
2078,01/16/2023 21:42:32,2.44,,
2079,01/16/2023 22:42:32,2.44,,
2080,01/16/2023 23:42:32,2.44,,
2081,01/17/2023 00:42:32,2.44,,
2082,01/17/2023 01:42:32,2.49,,
2083,01/17/2023 02:42:32,2.44,,
2084,01/17/2023 03:42:32,2.44,,
2085,01/17/2023 04:42:32,2.44,,
2086,01/17/2023 05:42:32,2.40,,
2087,01/17/2023 06:42:32,2.49,,
2088,01/17/2023 07:42:32,2.44,,
2089,01/17/2023 08:42:32,2.44,,
2090,01/17/2023 09:42:32,2.44,,
2091,01/17/2023 10:42:32,2.44,,
2092,01/17/2023 11:42:32,2.44,,
2093,01/17/2023 12:42:32,2.44,,
2094,01/17/2023 13:42:32,2.44,,
2095,01/17/2023 14:42:32,2.44,,
2096,01/17/2023 15:42:32,2.40,,
2097,01/17/2023 16:42:32,2.40,,
2098,01/17/2023 17:42:32,2.44,,
2099,01/17/2023 18:42:32,2.44,,
2100,01/17/2023 19:42:32,2.44,,
2101,01/17/2023 20:42:32,2.40,,
2102,01/17/2023 21:42:32,2.36,,
2103,01/17/2023 22:42:32,2.44,,
2104,01/17/2023 23:42:32,2.40,,
2105,01/18/2023 00:42:32,2.44,,
2106,01/18/2023 01:42:32,2.44,,
2107,01/18/2023 02:42:32,2.44,,
2108,01/18/2023 03:42:32,2.44,,
2109,01/18/2023 04:42:32,2.44,,
2110,01/18/2023 05:42:32,2.40,,
2111,01/18/2023 06:42:32,2.44,,
2112,01/18/2023 07:42:32,2.44,,
2113,01/18/2023 08:42:32,2.44,,
2114,01/18/2023 09:42:32,2.44,,
2115,01/18/2023 10:42:32,2.40,,
2116,01/18/2023 11:42:32,2.44,,
2117,01/18/2023 12:42:32,2.40,,
2118,01/18/2023 13:42:32,2.44,,
2119,01/18/2023 14:42:32,2.44,,
2120,01/18/2023 15:42:32,2.44,,
2121,01/18/2023 16:42:32,2.40,,
2122,01/18/2023 17:42:32,2.40,,
2123,01/18/2023 18:42:32,2.40,,
2124,01/18/2023 19:42:32,2.36,,
2125,01/18/2023 20:42:32,2.44,,
2126,01/18/2023 21:42:32,2.44,,
2127,01/18/2023 22:42:32,2.40,,
2128,01/18/2023 23:42:32,2.40,,
2129,01/19/2023 00:42:32,2.44,,
2130,01/19/2023 01:42:32,2.44,,
2131,01/19/2023 02:42:32,2.44,,
2132,01/19/2023 03:42:32,2.44,,
2133,01/19/2023 04:42:32,2.44,,
2134,01/19/2023 05:42:32,2.44,,
2135,01/19/2023 06:42:32,2.44,,
2136,01/19/2023 07:42:32,2.44,,
2137,01/19/2023 08:42:32,2.44,,
2138,01/19/2023 09:42:32,2.44,,
2139,01/19/2023 10:42:32,2.40,,
2140,01/19/2023 11:42:32,2.44,,
2141,01/19/2023 12:42:32,2.40,,
2142,01/19/2023 13:42:32,2.44,,
2143,01/19/2023 14:42:32,2.44,,
2144,01/19/2023 15:42:32,2.40,,
2145,01/19/2023 16:42:32,2.40,,
2146,01/19/2023 17:42:32,2.40,,
2147,01/19/2023 18:42:32,2.44,,
2148,01/19/2023 19:42:32,2.44,,
2149,01/19/2023 20:42:32,2.40,,
2150,01/19/2023 21:42:32,2.40,,
2151,01/19/2023 22:42:32,2.40,,
2152,01/19/2023 23:42:32,2.44,,
2153,01/20/2023 00:42:32,2.40,,
2154,01/20/2023 01:42:32,2.36,,
2155,01/20/2023 02:42:32,2.40,,
2156,01/20/2023 03:42:32,2.36,,
2157,01/20/2023 04:42:32,2.44,,
2158,01/20/2023 05:42:32,2.40,,
2159,01/20/2023 06:42:32,2.44,,
2160,01/20/2023 07:42:32,2.40,,
2161,01/20/2023 08:42:32,2.44,,
2162,01/20/2023 09:42:32,2.44,,
2163,01/20/2023 10:42:32,2.44,,
2164,01/20/2023 11:42:32,2.40,,
2165,01/20/2023 12:42:32,2.40,,
2166,01/20/2023 13:42:32,2.40,,
2167,01/20/2023 14:42:32,2.44,,
2168,01/20/2023 15:42:32,2.40,,
2169,01/20/2023 16:42:32,2.44,,
2170,01/20/2023 17:42:32,2.44,,
2171,01/20/2023 18:42:32,2.40,,
2172,01/20/2023 19:42:32,2.40,,
2173,01/20/2023 20:42:32,2.40,,
2174,01/20/2023 21:42:32,2.40,,
2175,01/20/2023 22:42:32,2.36,,
2176,01/20/2023 23:42:32,2.40,,
2177,01/21/2023 00:42:32,2.40,,
2178,01/21/2023 01:42:32,2.40,,
2179,01/21/2023 02:42:32,2.40,,
2180,01/21/2023 03:42:32,2.44,,
2181,01/21/2023 04:42:32,2.40,,
2182,01/21/2023 05:42:32,2.40,,
2183,01/21/2023 06:42:32,2.44,,
2184,01/21/2023 07:42:32,2.36,,
2185,01/21/2023 08:42:32,2.40,,
2186,01/21/2023 09:42:32,2.40,,
2187,01/21/2023 10:42:32,2.40,,
2188,01/21/2023 11:42:32,2.40,,
2189,01/21/2023 12:42:32,2.40,,
2190,01/21/2023 13:42:32,2.36,,
2191,01/21/2023 14:42:32,2.40,,
2192,01/21/2023 15:42:32,2.40,,
2193,01/21/2023 16:42:32,2.40,,
2194,01/21/2023 17:42:32,2.36,,
2195,01/21/2023 18:42:32,2.40,,
2196,01/21/2023 19:42:32,2.36,,
2197,01/21/2023 20:42:32,2.36,,
2198,01/21/2023 21:42:32,2.40,,
2199,01/21/2023 22:42:32,2.40,,
2200,01/21/2023 23:42:32,2.40,,
2201,01/22/2023 00:42:32,2.40,,
2202,01/22/2023 01:42:32,2.40,,
2203,01/22/2023 02:42:32,2.40,,
2204,01/22/2023 03:42:32,2.36,,
2205,01/22/2023 04:42:32,2.40,,
2206,01/22/2023 05:42:32,2.44,,
2207,01/22/2023 06:42:32,2.40,,
2208,01/22/2023 07:42:32,2.40,,
2209,01/22/2023 08:42:32,2.36,,
2210,01/22/2023 09:42:32,2.40,,
2211,01/22/2023 10:42:32,2.36,,
2212,01/22/2023 11:42:32,2.36,,
2213,01/22/2023 12:42:32,2.40,,
2214,01/22/2023 13:42:32,2.40,,
2215,01/22/2023 14:42:32,2.31,,
2216,01/22/2023 15:42:32,2.36,,
2217,01/22/2023 16:42:32,2.36,,
2218,01/22/2023 17:42:32,2.40,,
2219,01/22/2023 18:42:32,2.40,,
2220,01/22/2023 19:42:32,2.40,,
2221,01/22/2023 20:42:32,2.40,,
2222,01/22/2023 21:42:32,2.40,,
2223,01/22/2023 22:42:32,2.36,,
2224,01/22/2023 23:42:32,2.40,,
2225,01/23/2023 00:42:32,2.31,,
2226,01/23/2023 01:42:32,2.36,,
2227,01/23/2023 02:42:32,2.40,,
2228,01/23/2023 03:42:32,2.40,,
2229,01/23/2023 04:42:32,2.40,,
2230,01/23/2023 05:42:32,2.40,,
2231,01/23/2023 06:42:32,2.36,,
2232,01/23/2023 07:42:32,2.40,,
2233,01/23/2023 08:42:32,2.31,,
2234,01/23/2023 09:42:32,2.31,,
2235,01/23/2023 10:42:32,2.36,,
2236,01/23/2023 11:42:32,2.36,,
2237,01/23/2023 12:42:32,2.31,,
2238,01/23/2023 13:42:32,2.36,,
2239,01/23/2023 14:42:32,2.40,,
2240,01/23/2023 15:42:32,2.40,,
2241,01/23/2023 16:42:32,2.36,,
2242,01/23/2023 17:42:32,2.36,,
2243,01/23/2023 18:42:32,2.36,,
2244,01/23/2023 19:42:32,2.36,,
2245,01/23/2023 20:42:32,2.36,,
2246,01/23/2023 21:42:32,2.36,,
2247,01/23/2023 22:42:32,2.36,,
2248,01/23/2023 23:42:32,2.31,,
2249,01/24/2023 00:42:32,2.36,,
2250,01/24/2023 01:42:32,2.31,,
2251,01/24/2023 02:42:32,2.31,,
2252,01/24/2023 03:42:32,2.36,,
2253,01/24/2023 04:42:32,2.36,,
2254,01/24/2023 05:42:32,2.36,,
2255,01/24/2023 06:42:32,2.36,,
2256,01/24/2023 07:42:32,2.31,,
2257,01/24/2023 08:42:32,2.31,,
2258,01/24/2023 09:42:32,2.36,,
2259,01/24/2023 10:42:32,2.40,,
2260,01/24/2023 11:42:32,2.36,,
2261,01/24/2023 12:42:32,2.31,,
2262,01/24/2023 13:42:32,2.36,,
2263,01/24/2023 14:42:32,2.31,,
2264,01/24/2023 15:42:32,2.36,,
2265,01/24/2023 16:42:32,2.36,,
2266,01/24/2023 17:42:32,2.36,,
2267,01/24/2023 18:42:32,2.36,,
2268,01/24/2023 19:42:32,2.40,,
2269,01/24/2023 20:42:32,2.31,,
2270,01/24/2023 21:42:32,2.36,,
2271,01/24/2023 22:42:32,2.31,,
2272,01/24/2023 23:42:32,2.31,,
2273,01/25/2023 00:42:32,2.36,,
2274,01/25/2023 01:42:32,2.36,,
2275,01/25/2023 02:42:32,2.36,,
2276,01/25/2023 03:42:32,2.36,,
2277,01/25/2023 04:42:32,2.31,,
2278,01/25/2023 05:42:32,2.31,,
2279,01/25/2023 06:42:32,2.36,,
2280,01/25/2023 07:42:32,2.36,,
2281,01/25/2023 08:42:32,2.31,,
2282,01/25/2023 09:42:32,2.36,,
2283,01/25/2023 10:42:32,2.36,,
2284,01/25/2023 11:42:32,2.36,,
2285,01/25/2023 12:42:32,2.36,,
2286,01/25/2023 13:42:32,2.31,,
2287,01/25/2023 14:42:32,2.36,,
2288,01/25/2023 15:42:32,2.36,,
2289,01/25/2023 16:42:32,2.36,,
2290,01/25/2023 17:42:32,2.36,,
2291,01/25/2023 18:42:32,2.36,,
2292,01/25/2023 19:42:32,2.36,,
2293,01/25/2023 20:42:32,2.36,,
2294,01/25/2023 21:42:32,2.31,,
2295,01/25/2023 22:42:32,2.31,,
2296,01/25/2023 23:42:32,2.31,,
2297,01/26/2023 00:42:32,2.31,,
2298,01/26/2023 01:42:32,2.36,,
2299,01/26/2023 02:42:32,2.36,,
2300,01/26/2023 03:42:32,2.36,,
2301,01/26/2023 04:42:32,2.36,,
2302,01/26/2023 05:42:32,2.36,,
2303,01/26/2023 06:42:32,2.31,,
2304,01/26/2023 07:42:32,2.36,,
2305,01/26/2023 08:42:32,2.31,,
2306,01/26/2023 09:42:32,2.36,,
2307,01/26/2023 10:42:32,2.31,,
2308,01/26/2023 11:42:32,2.36,,
2309,01/26/2023 12:42:32,2.31,,
2310,01/26/2023 13:42:32,2.36,,
2311,01/26/2023 14:42:32,2.31,,
2312,01/26/2023 15:42:32,2.36,,
2313,01/26/2023 16:42:32,2.31,,
2314,01/26/2023 17:42:32,2.36,,
2315,01/26/2023 18:42:32,2.31,,
2316,01/26/2023 19:42:32,2.27,,
2317,01/26/2023 20:42:32,2.31,,
2318,01/26/2023 21:42:32,2.31,,
2319,01/26/2023 22:42:32,2.31,,
2320,01/26/2023 23:42:32,2.36,,
2321,01/27/2023 00:42:32,2.31,,
2322,01/27/2023 01:42:32,2.31,,
2323,01/27/2023 02:42:32,2.31,,
2324,01/27/2023 03:42:32,2.31,,
2325,01/27/2023 04:42:32,2.31,,
2326,01/27/2023 05:42:32,2.31,,
2327,01/27/2023 06:42:32,2.31,,
2328,01/27/2023 07:42:32,2.31,,
2329,01/27/2023 08:42:32,2.31,,
2330,01/27/2023 09:42:32,2.27,,
2331,01/27/2023 10:42:32,2.31,,
2332,01/27/2023 11:42:32,2.31,,
2333,01/27/2023 12:42:32,2.31,,
2334,01/27/2023 13:42:32,2.31,,
2335,01/27/2023 14:42:32,2.31,,
2336,01/27/2023 15:42:32,2.31,,
2337,01/27/2023 16:42:32,2.27,,
2338,01/27/2023 17:42:32,2.31,,
2339,01/27/2023 18:42:32,2.27,,
2340,01/27/2023 19:42:32,2.31,,
2341,01/27/2023 20:42:32,2.31,,
2342,01/27/2023 21:42:32,2.31,,
2343,01/27/2023 22:42:32,2.27,,
2344,01/27/2023 23:42:32,2.31,,
2345,01/28/2023 00:42:32,2.31,,
2346,01/28/2023 01:42:32,2.36,,
2347,01/28/2023 02:42:32,2.31,,
2348,01/28/2023 03:42:32,2.27,,
2349,01/28/2023 04:42:32,2.27,,
2350,01/28/2023 05:42:32,2.27,,
2351,01/28/2023 06:42:32,2.31,,
2352,01/28/2023 07:42:32,2.27,,
2353,01/28/2023 08:42:32,2.27,,
2354,01/28/2023 09:42:32,2.31,,
2355,01/28/2023 10:42:32,2.31,,
2356,01/28/2023 11:42:32,2.27,,
2357,01/28/2023 12:42:32,2.31,,
2358,01/28/2023 13:42:32,2.31,,
2359,01/28/2023 14:42:32,2.23,,
2360,01/28/2023 15:42:32,2.27,,
2361,01/28/2023 16:42:32,2.27,,
2362,01/28/2023 17:42:32,2.23,,
2363,01/28/2023 18:42:32,2.27,,
2364,01/28/2023 19:42:32,2.27,,
2365,01/28/2023 20:42:32,2.31,,
2366,01/28/2023 21:42:32,2.27,,
2367,01/28/2023 22:42:32,2.27,,
2368,01/28/2023 23:42:32,2.31,,
2369,01/29/2023 00:42:32,2.27,,
2370,01/29/2023 01:42:32,2.27,,
2371,01/29/2023 02:42:32,2.23,,
2372,01/29/2023 03:42:32,2.27,,
2373,01/29/2023 04:42:32,2.27,,
2374,01/29/2023 05:42:32,2.27,,
2375,01/29/2023 06:42:32,2.31,,
2376,01/29/2023 07:42:32,2.31,,
2377,01/29/2023 08:42:32,2.23,,
2378,01/29/2023 09:42:32,2.31,,
2379,01/29/2023 10:42:32,2.27,,
2380,01/29/2023 11:42:32,2.27,,
2381,01/29/2023 12:42:32,2.23,,
2382,01/29/2023 13:42:32,2.27,,
2383,01/29/2023 14:42:32,2.27,,
2384,01/29/2023 15:42:32,2.27,,
2385,01/29/2023 16:42:32,2.31,,
2386,01/29/2023 17:42:32,2.27,,
2387,01/29/2023 18:42:32,2.23,,
2388,01/29/2023 19:42:32,2.27,,
2389,01/29/2023 20:42:32,2.23,,
2390,01/29/2023 21:42:32,2.27,,
2391,01/29/2023 22:42:32,2.27,,
2392,01/29/2023 23:42:32,2.23,,
2393,01/30/2023 00:42:32,2.23,,
2394,01/30/2023 01:42:32,2.23,,
2395,01/30/2023 02:42:32,2.27,,
2396,01/30/2023 03:42:32,2.27,,
2397,01/30/2023 04:42:32,2.23,,
2398,01/30/2023 05:42:32,2.27,,
2399,01/30/2023 06:42:32,2.19,,
2400,01/30/2023 07:42:32,2.23,,
2401,01/30/2023 08:42:32,2.23,,
2402,01/30/2023 09:42:32,2.23,,
2403,01/30/2023 10:42:32,2.23,,
2404,01/30/2023 11:42:32,2.23,,
2405,01/30/2023 12:42:32,2.23,,
2406,01/30/2023 13:42:32,2.23,,
2407,01/30/2023 14:42:32,2.23,,
2408,01/30/2023 15:42:32,2.23,,
2409,01/30/2023 16:42:32,2.19,,
2410,01/30/2023 17:42:32,2.19,,
2411,01/30/2023 18:42:32,2.23,,
2412,01/30/2023 19:42:32,2.23,,
2413,01/30/2023 20:42:32,2.23,,
2414,01/30/2023 21:42:32,2.23,,
2415,01/30/2023 22:42:32,2.19,,
