#,Date-Time (CST/CDT),Ch:1 - S25-15cmTemp   (°C),Host Connected,End of File
1664,12/30/2022 16:18:06,0.90,,
1665,12/30/2022 17:18:06,0.90,,
1666,12/30/2022 18:18:06,0.94,,
1667,12/30/2022 19:18:06,0.94,,
1668,12/30/2022 20:18:06,0.90,,
1669,12/30/2022 21:18:06,0.94,,
1670,12/30/2022 22:18:06,0.94,,
1671,12/30/2022 23:18:06,0.94,,
1672,12/31/2022 00:18:06,0.90,,
1673,12/31/2022 01:18:06,0.90,,
1674,12/31/2022 02:18:06,0.90,,
1675,12/31/2022 03:18:06,0.94,,
1676,12/31/2022 04:18:06,0.90,,
1677,12/31/2022 05:18:06,0.94,,
1678,12/31/2022 06:18:06,0.94,,
1679,12/31/2022 07:18:06,0.94,,
1680,12/31/2022 08:18:06,0.90,,
1681,12/31/2022 09:18:06,0.94,,
1682,12/31/2022 10:18:06,0.90,,
1683,12/31/2022 11:18:06,0.98,,
1684,12/31/2022 12:18:06,0.94,,
1685,12/31/2022 13:18:06,0.94,,
1686,12/31/2022 14:18:06,0.94,,
1687,12/31/2022 15:18:06,0.90,,
1688,12/31/2022 16:18:06,0.94,,
1689,12/31/2022 17:18:06,0.98,,
1690,12/31/2022 18:18:06,0.94,,
1691,12/31/2022 19:18:06,0.94,,
1692,12/31/2022 20:18:06,0.94,,
1693,12/31/2022 21:18:06,0.94,,
1694,12/31/2022 22:18:06,0.90,,
1695,12/31/2022 23:18:06,0.94,,
1696,01/01/2023 00:18:06,0.94,,
1697,01/01/2023 01:18:06,0.94,,
1698,01/01/2023 02:18:06,0.90,,
1699,01/01/2023 03:18:06,0.98,,
1700,01/01/2023 04:18:06,0.94,,
1701,01/01/2023 05:18:06,0.94,,
1702,01/01/2023 06:18:06,0.94,,
1703,01/01/2023 07:18:06,0.94,,
1704,01/01/2023 08:18:06,0.94,,
1705,01/01/2023 09:18:06,0.90,,
1706,01/01/2023 10:18:06,0.94,,
1707,01/01/2023 11:18:06,0.94,,
1708,01/01/2023 12:18:06,0.94,,
1709,01/01/2023 13:18:06,0.94,,
1710,01/01/2023 14:18:06,0.90,,
1711,01/01/2023 15:18:06,0.90,,
1712,01/01/2023 16:18:06,0.90,,
1713,01/01/2023 17:18:06,0.90,,
1714,01/01/2023 18:18:06,0.94,,
1715,01/01/2023 19:18:06,0.90,,
1716,01/01/2023 20:18:06,0.94,,
1717,01/01/2023 21:18:06,0.90,,
1718,01/01/2023 22:18:06,0.94,,
1719,01/01/2023 23:18:06,0.94,,
1720,01/02/2023 00:18:06,0.94,,
1721,01/02/2023 01:18:06,0.94,,
1722,01/02/2023 02:18:06,0.90,,
1723,01/02/2023 03:18:06,0.90,,
1724,01/02/2023 04:18:06,0.90,,
1725,01/02/2023 05:18:06,0.94,,
1726,01/02/2023 06:18:06,0.94,,
1727,01/02/2023 07:18:06,0.90,,
1728,01/02/2023 08:18:06,0.90,,
1729,01/02/2023 09:18:06,0.90,,
1730,01/02/2023 10:18:06,0.90,,
1731,01/02/2023 11:18:06,0.94,,
1732,01/02/2023 12:18:06,0.90,,
1733,01/02/2023 13:18:06,0.94,,
1734,01/02/2023 14:18:06,0.94,,
1735,01/02/2023 15:18:06,0.90,,
1736,01/02/2023 16:18:06,0.94,,
1737,01/02/2023 17:18:06,0.90,,
1738,01/02/2023 18:18:06,0.90,,
1739,01/02/2023 19:18:06,0.90,,
1740,01/02/2023 20:18:06,0.94,,
1741,01/02/2023 21:18:06,0.94,,
1742,01/02/2023 22:18:06,0.94,,
1743,01/02/2023 23:18:06,0.98,,
1744,01/03/2023 00:18:06,0.90,,
1745,01/03/2023 01:18:06,0.90,,
1746,01/03/2023 02:18:06,0.86,,
1747,01/03/2023 03:18:06,0.94,,
1748,01/03/2023 04:18:06,0.94,,
1749,01/03/2023 05:18:06,0.94,,
1750,01/03/2023 06:18:06,0.94,,
1751,01/03/2023 07:18:06,0.94,,
1752,01/03/2023 08:18:06,0.94,,
1753,01/03/2023 09:18:06,0.90,,
1754,01/03/2023 10:18:06,0.94,,
1755,01/03/2023 11:18:06,0.94,,
1756,01/03/2023 12:18:06,0.90,,
1757,01/03/2023 13:18:06,0.94,,
1758,01/03/2023 14:18:06,0.94,,
1759,01/03/2023 15:18:06,0.94,,
1760,01/03/2023 16:18:06,0.94,,
1761,01/03/2023 17:18:06,0.94,,
1762,01/03/2023 18:18:06,0.94,,
1763,01/03/2023 19:18:06,0.90,,
1764,01/03/2023 20:18:06,0.90,,
1765,01/03/2023 21:18:06,0.94,,
1766,01/03/2023 22:18:06,0.94,,
1767,01/03/2023 23:18:06,0.94,,
1768,01/04/2023 00:18:06,0.86,,
1769,01/04/2023 01:18:06,0.94,,
1770,01/04/2023 02:18:06,0.94,,
1771,01/04/2023 03:18:06,0.90,,
1772,01/04/2023 04:18:06,0.90,,
1773,01/04/2023 05:18:06,0.90,,
1774,01/04/2023 06:18:06,0.94,,
1775,01/04/2023 07:18:06,0.94,,
1776,01/04/2023 08:18:06,0.86,,
1777,01/04/2023 09:18:06,0.94,,
1778,01/04/2023 10:18:06,0.94,,
1779,01/04/2023 11:18:06,0.94,,
1780,01/04/2023 12:18:06,0.90,,
1781,01/04/2023 13:18:06,0.90,,
1782,01/04/2023 14:18:06,0.94,,
1783,01/04/2023 15:18:06,0.94,,
1784,01/04/2023 16:18:06,0.94,,
1785,01/04/2023 17:18:06,0.90,,
1786,01/04/2023 18:18:06,0.94,,
1787,01/04/2023 19:18:06,0.94,,
1788,01/04/2023 20:18:06,0.90,,
1789,01/04/2023 21:18:06,0.90,,
1790,01/04/2023 22:18:06,0.94,,
1791,01/04/2023 23:18:06,0.90,,
1792,01/05/2023 00:18:06,0.90,,
1793,01/05/2023 01:18:06,0.90,,
1794,01/05/2023 02:18:06,0.90,,
1795,01/05/2023 03:18:06,0.90,,
1796,01/05/2023 04:18:06,0.94,,
1797,01/05/2023 05:18:06,0.90,,
1798,01/05/2023 06:18:06,0.94,,
1799,01/05/2023 07:18:06,0.90,,
1800,01/05/2023 08:18:06,0.90,,
1801,01/05/2023 09:18:06,0.94,,
1802,01/05/2023 10:18:06,0.90,,
1803,01/05/2023 11:18:06,0.94,,
1804,01/05/2023 12:18:06,0.90,,
1805,01/05/2023 13:18:06,0.90,,
1806,01/05/2023 14:18:06,0.90,,
1807,01/05/2023 15:18:06,0.90,,
1808,01/05/2023 16:18:06,0.90,,
1809,01/05/2023 17:18:06,0.90,,
1810,01/05/2023 18:18:06,0.90,,
1811,01/05/2023 19:18:06,0.94,,
1812,01/05/2023 20:18:06,0.94,,
1813,01/05/2023 21:18:06,0.90,,
1814,01/05/2023 22:18:06,0.90,,
1815,01/05/2023 23:18:06,0.90,,
1816,01/06/2023 00:18:06,0.86,,
1817,01/06/2023 01:18:06,0.94,,
1818,01/06/2023 02:18:06,0.94,,
1819,01/06/2023 03:18:06,0.90,,
1820,01/06/2023 04:18:06,0.94,,
1821,01/06/2023 05:18:06,0.94,,
1822,01/06/2023 06:18:06,0.90,,
1823,01/06/2023 07:18:06,0.94,,
1824,01/06/2023 08:18:06,0.90,,
1825,01/06/2023 09:18:06,0.94,,
1826,01/06/2023 10:18:06,0.94,,
1827,01/06/2023 11:18:06,0.94,,
1828,01/06/2023 12:18:06,0.94,,
1829,01/06/2023 13:18:06,0.90,,
1830,01/06/2023 14:18:06,0.94,,
1831,01/06/2023 15:18:06,0.90,,
1832,01/06/2023 16:18:06,0.94,,
1833,01/06/2023 17:18:06,0.90,,
1834,01/06/2023 18:18:06,0.90,,
1835,01/06/2023 19:18:06,0.90,,
1836,01/06/2023 20:18:06,0.94,,
1837,01/06/2023 21:18:06,0.94,,
1838,01/06/2023 22:18:06,0.90,,
1839,01/06/2023 23:18:06,0.90,,
1840,01/07/2023 00:18:06,0.94,,
1841,01/07/2023 01:18:06,0.90,,
1842,01/07/2023 02:18:06,0.94,,
1843,01/07/2023 03:18:06,0.86,,
1844,01/07/2023 04:18:06,0.90,,
1845,01/07/2023 05:18:06,0.94,,
1846,01/07/2023 06:18:06,0.90,,
1847,01/07/2023 07:18:06,0.94,,
1848,01/07/2023 08:18:06,0.94,,
1849,01/07/2023 09:18:06,0.90,,
1850,01/07/2023 10:18:06,0.90,,
1851,01/07/2023 11:18:06,0.94,,
1852,01/07/2023 12:18:06,0.90,,
1853,01/07/2023 13:18:06,0.90,,
1854,01/07/2023 14:18:06,0.90,,
1855,01/07/2023 15:18:06,0.90,,
1856,01/07/2023 16:18:06,0.94,,
1857,01/07/2023 17:18:06,0.86,,
1858,01/07/2023 18:18:06,0.90,,
1859,01/07/2023 19:18:06,0.90,,
1860,01/07/2023 20:18:06,0.86,,
1861,01/07/2023 21:18:06,0.94,,
1862,01/07/2023 22:18:06,0.94,,
1863,01/07/2023 23:18:06,0.94,,
1864,01/08/2023 00:18:06,0.90,,
1865,01/08/2023 01:18:06,0.94,,
1866,01/08/2023 02:18:06,0.90,,
1867,01/08/2023 03:18:06,0.86,,
1868,01/08/2023 04:18:06,0.90,,
1869,01/08/2023 05:18:06,0.90,,
1870,01/08/2023 06:18:06,0.90,,
1871,01/08/2023 07:18:06,0.90,,
1872,01/08/2023 08:18:06,0.94,,
1873,01/08/2023 09:18:06,0.94,,
1874,01/08/2023 10:18:06,0.90,,
1875,01/08/2023 11:18:06,0.94,,
1876,01/08/2023 12:18:06,0.90,,
1877,01/08/2023 13:18:06,0.86,,
1878,01/08/2023 14:18:06,0.90,,
1879,01/08/2023 15:18:06,0.90,,
1880,01/08/2023 16:18:06,0.90,,
1881,01/08/2023 17:18:06,0.94,,
1882,01/08/2023 18:18:06,0.94,,
1883,01/08/2023 19:18:06,0.90,,
1884,01/08/2023 20:18:06,0.90,,
1885,01/08/2023 21:18:06,0.94,,
1886,01/08/2023 22:18:06,0.90,,
1887,01/08/2023 23:18:06,0.90,,
1888,01/09/2023 00:18:06,0.90,,
1889,01/09/2023 01:18:06,0.94,,
1890,01/09/2023 02:18:06,0.90,,
1891,01/09/2023 03:18:06,0.90,,
1892,01/09/2023 04:18:06,0.90,,
1893,01/09/2023 05:18:06,0.90,,
1894,01/09/2023 06:18:06,0.90,,
1895,01/09/2023 07:18:06,0.94,,
1896,01/09/2023 08:18:06,0.86,,
1897,01/09/2023 09:18:06,0.94,,
1898,01/09/2023 10:18:06,0.90,,
1899,01/09/2023 11:18:06,0.90,,
1900,01/09/2023 12:18:06,0.90,,
1901,01/09/2023 13:18:06,0.94,,
1902,01/09/2023 14:18:06,0.86,,
1903,01/09/2023 15:18:06,0.90,,
1904,01/09/2023 16:18:06,0.86,,
1905,01/09/2023 17:18:06,0.94,,
1906,01/09/2023 18:18:06,0.90,,
1907,01/09/2023 19:18:06,0.90,,
1908,01/09/2023 20:18:06,0.90,,
1909,01/09/2023 21:18:06,0.90,,
1910,01/09/2023 22:18:06,0.90,,
1911,01/09/2023 23:18:06,0.90,,
1912,01/10/2023 00:18:06,0.94,,
1913,01/10/2023 01:18:06,0.90,,
1914,01/10/2023 02:18:06,0.90,,
1915,01/10/2023 03:18:06,0.90,,
1916,01/10/2023 04:18:06,0.90,,
1917,01/10/2023 05:18:06,0.86,,
1918,01/10/2023 06:18:06,0.90,,
1919,01/10/2023 07:18:06,0.94,,
1920,01/10/2023 08:18:06,0.90,,
1921,01/10/2023 09:18:06,0.90,,
1922,01/10/2023 10:18:06,0.86,,
1923,01/10/2023 11:18:06,0.90,,
1924,01/10/2023 12:18:06,0.90,,
1925,01/10/2023 13:18:06,0.90,,
1926,01/10/2023 14:18:06,0.90,,
1927,01/10/2023 15:18:06,0.90,,
1928,01/10/2023 16:18:06,0.90,,
1929,01/10/2023 17:18:06,0.90,,
1930,01/10/2023 18:18:06,0.94,,
1931,01/10/2023 19:18:06,0.86,,
1932,01/10/2023 20:18:06,0.90,,
1933,01/10/2023 21:18:06,0.90,,
1934,01/10/2023 22:18:06,0.90,,
1935,01/10/2023 23:18:06,0.90,,
1936,01/11/2023 00:18:06,0.86,,
1937,01/11/2023 01:18:06,0.86,,
1938,01/11/2023 02:18:06,0.86,,
1939,01/11/2023 03:18:06,0.90,,
1940,01/11/2023 04:18:06,0.94,,
1941,01/11/2023 05:18:06,0.90,,
1942,01/11/2023 06:18:06,0.90,,
1943,01/11/2023 07:18:06,0.94,,
1944,01/11/2023 08:18:06,0.90,,
1945,01/11/2023 09:18:06,0.90,,
1946,01/11/2023 10:18:06,0.90,,
1947,01/11/2023 11:18:06,0.94,,
1948,01/11/2023 12:18:06,0.86,,
1949,01/11/2023 13:18:06,0.90,,
1950,01/11/2023 14:18:06,0.86,,
1951,01/11/2023 15:18:06,0.94,,
1952,01/11/2023 16:18:06,0.90,,
1953,01/11/2023 17:18:06,0.90,,
1954,01/11/2023 18:18:06,0.90,,
1955,01/11/2023 19:18:06,0.90,,
1956,01/11/2023 20:18:06,0.90,,
1957,01/11/2023 21:18:06,0.90,,
1958,01/11/2023 22:18:06,0.90,,
1959,01/11/2023 23:18:06,0.90,,
1960,01/12/2023 00:18:06,0.90,,
1961,01/12/2023 01:18:06,0.90,,
1962,01/12/2023 02:18:06,0.86,,
1963,01/12/2023 03:18:06,0.90,,
1964,01/12/2023 04:18:06,0.90,,
1965,01/12/2023 05:18:06,0.90,,
1966,01/12/2023 06:18:06,0.90,,
1967,01/12/2023 07:18:06,0.90,,
1968,01/12/2023 08:18:06,0.90,,
1969,01/12/2023 09:18:06,0.90,,
1970,01/12/2023 10:18:06,0.90,,
1971,01/12/2023 11:18:06,0.90,,
1972,01/12/2023 12:18:06,0.90,,
1973,01/12/2023 13:18:06,0.90,,
1974,01/12/2023 14:18:06,0.90,,
1975,01/12/2023 15:18:06,0.90,,
1976,01/12/2023 16:18:06,0.94,,
1977,01/12/2023 17:18:06,0.90,,
1978,01/12/2023 18:18:06,0.94,,
1979,01/12/2023 19:18:06,0.90,,
1980,01/12/2023 20:18:06,0.94,,
1981,01/12/2023 21:18:06,0.94,,
1982,01/12/2023 22:18:06,0.90,,
1983,01/12/2023 23:18:06,0.86,,
1984,01/13/2023 00:18:06,0.90,,
1985,01/13/2023 01:18:06,0.90,,
1986,01/13/2023 02:18:06,0.86,,
1987,01/13/2023 03:18:06,0.90,,
1988,01/13/2023 04:18:06,0.90,,
1989,01/13/2023 05:18:06,0.90,,
1990,01/13/2023 06:18:06,0.90,,
1991,01/13/2023 07:18:06,0.90,,
1992,01/13/2023 08:18:06,0.86,,
1993,01/13/2023 09:18:06,0.90,,
1994,01/13/2023 10:18:06,0.86,,
1995,01/13/2023 11:18:06,0.90,,
1996,01/13/2023 12:18:06,0.90,,
1997,01/13/2023 13:18:06,0.90,,
1998,01/13/2023 14:18:06,0.94,,
1999,01/13/2023 15:18:06,0.86,,
2000,01/13/2023 16:18:06,0.86,,
2001,01/13/2023 17:18:06,0.90,,
2002,01/13/2023 18:18:06,0.86,,
2003,01/13/2023 19:18:06,0.90,,
2004,01/13/2023 20:18:06,0.86,,
2005,01/13/2023 21:18:06,0.90,,
2006,01/13/2023 22:18:06,0.90,,
2007,01/13/2023 23:18:06,0.90,,
2008,01/14/2023 00:18:06,0.90,,
2009,01/14/2023 01:18:06,0.90,,
2010,01/14/2023 02:18:06,0.90,,
2011,01/14/2023 03:18:06,0.90,,
2012,01/14/2023 04:18:06,0.90,,
2013,01/14/2023 05:18:06,0.90,,
2014,01/14/2023 06:18:06,0.94,,
2015,01/14/2023 07:18:06,0.86,,
2016,01/14/2023 08:18:06,0.86,,
2017,01/14/2023 09:18:06,0.90,,
2018,01/14/2023 10:18:06,0.90,,
2019,01/14/2023 11:18:06,0.90,,
2020,01/14/2023 12:18:06,0.86,,
2021,01/14/2023 13:18:06,0.90,,
2022,01/14/2023 14:18:06,0.86,,
2023,01/14/2023 15:18:06,0.90,,
2024,01/14/2023 16:18:06,0.94,,
2025,01/14/2023 17:18:06,0.94,,
2026,01/14/2023 18:18:06,0.90,,
2027,01/14/2023 19:18:06,0.86,,
2028,01/14/2023 20:18:06,0.90,,
2029,01/14/2023 21:18:06,0.90,,
2030,01/14/2023 22:18:06,0.90,,
2031,01/14/2023 23:18:06,0.94,,
2032,01/15/2023 00:18:06,0.86,,
2033,01/15/2023 01:18:06,0.90,,
2034,01/15/2023 02:18:06,0.90,,
2035,01/15/2023 03:18:06,0.94,,
2036,01/15/2023 04:18:06,0.90,,
2037,01/15/2023 05:18:06,0.86,,
2038,01/15/2023 06:18:06,0.90,,
2039,01/15/2023 07:18:06,0.94,,
2040,01/15/2023 08:18:06,0.90,,
2041,01/15/2023 09:18:06,0.90,,
2042,01/15/2023 10:18:06,0.90,,
2043,01/15/2023 11:18:06,0.90,,
2044,01/15/2023 12:18:06,0.90,,
2045,01/15/2023 13:18:06,0.94,,
2046,01/15/2023 14:18:06,0.90,,
2047,01/15/2023 15:18:06,0.86,,
2048,01/15/2023 16:18:06,0.90,,
2049,01/15/2023 17:18:06,0.90,,
2050,01/15/2023 18:18:06,0.90,,
2051,01/15/2023 19:18:06,0.90,,
2052,01/15/2023 20:18:06,0.90,,
2053,01/15/2023 21:18:06,0.86,,
2054,01/15/2023 22:18:06,0.86,,
2055,01/15/2023 23:18:06,0.90,,
2056,01/16/2023 00:18:06,0.90,,
2057,01/16/2023 01:18:06,0.90,,
2058,01/16/2023 02:18:06,0.86,,
2059,01/16/2023 03:18:06,0.86,,
2060,01/16/2023 04:18:06,0.90,,
2061,01/16/2023 05:18:06,0.90,,
2062,01/16/2023 06:18:06,0.90,,
2063,01/16/2023 07:18:06,0.90,,
2064,01/16/2023 08:18:06,0.90,,
2065,01/16/2023 09:18:06,0.90,,
2066,01/16/2023 10:18:06,0.90,,
2067,01/16/2023 11:18:06,0.86,,
2068,01/16/2023 12:18:06,0.90,,
2069,01/16/2023 13:18:06,0.90,,
2070,01/16/2023 14:18:06,0.94,,
2071,01/16/2023 15:18:06,0.90,,
2072,01/16/2023 16:18:06,0.86,,
2073,01/16/2023 17:18:06,0.90,,
2074,01/16/2023 18:18:06,0.86,,
2075,01/16/2023 19:18:06,0.90,,
2076,01/16/2023 20:18:06,0.86,,
2077,01/16/2023 21:18:06,0.90,,
2078,01/16/2023 22:18:06,0.94,,
2079,01/16/2023 23:18:06,0.86,,
2080,01/17/2023 00:18:06,0.90,,
2081,01/17/2023 01:18:06,0.86,,
2082,01/17/2023 02:18:06,0.94,,
2083,01/17/2023 03:18:06,0.90,,
2084,01/17/2023 04:18:06,0.90,,
2085,01/17/2023 05:18:06,0.86,,
2086,01/17/2023 06:18:06,0.90,,
2087,01/17/2023 07:18:06,0.86,,
2088,01/17/2023 08:18:06,0.90,,
2089,01/17/2023 09:18:06,0.90,,
2090,01/17/2023 10:18:06,0.94,,
2091,01/17/2023 11:18:06,0.94,,
2092,01/17/2023 12:18:06,0.90,,
2093,01/17/2023 13:18:06,0.90,,
2094,01/17/2023 14:18:06,0.90,,
2095,01/17/2023 15:18:06,0.90,,
2096,01/17/2023 16:18:06,0.86,,
2097,01/17/2023 17:18:06,0.90,,
2098,01/17/2023 18:18:06,0.86,,
2099,01/17/2023 19:18:06,0.90,,
2100,01/17/2023 20:18:06,0.90,,
2101,01/17/2023 21:18:06,0.90,,
2102,01/17/2023 22:18:06,0.94,,
2103,01/17/2023 23:18:06,0.86,,
2104,01/18/2023 00:18:06,0.90,,
2105,01/18/2023 01:18:06,0.86,,
2106,01/18/2023 02:18:06,0.90,,
2107,01/18/2023 03:18:06,0.90,,
2108,01/18/2023 04:18:06,0.86,,
2109,01/18/2023 05:18:06,0.90,,
2110,01/18/2023 06:18:06,0.90,,
2111,01/18/2023 07:18:06,0.86,,
2112,01/18/2023 08:18:06,0.90,,
2113,01/18/2023 09:18:06,0.90,,
2114,01/18/2023 10:18:06,0.90,,
2115,01/18/2023 11:18:06,0.90,,
2116,01/18/2023 12:18:06,0.90,,
2117,01/18/2023 13:18:06,0.90,,
2118,01/18/2023 14:18:06,0.90,,
2119,01/18/2023 15:18:06,0.90,,
2120,01/18/2023 16:18:06,0.86,,
2121,01/18/2023 17:18:06,0.90,,
2122,01/18/2023 18:18:06,0.90,,
2123,01/18/2023 19:18:06,0.90,,
2124,01/18/2023 20:18:06,0.90,,
2125,01/18/2023 21:18:06,0.90,,
2126,01/18/2023 22:18:06,0.86,,
2127,01/18/2023 23:18:06,0.90,,
2128,01/19/2023 00:18:06,0.90,,
2129,01/19/2023 01:18:06,0.94,,
2130,01/19/2023 02:18:06,0.90,,
2131,01/19/2023 03:18:06,0.86,,
2132,01/19/2023 04:18:06,0.86,,
2133,01/19/2023 05:18:06,0.86,,
2134,01/19/2023 06:18:06,0.94,,
2135,01/19/2023 07:18:06,0.86,,
2136,01/19/2023 08:18:06,0.94,,
2137,01/19/2023 09:18:06,0.86,,
2138,01/19/2023 10:18:06,0.86,,
2139,01/19/2023 11:18:06,0.90,,
2140,01/19/2023 12:18:06,0.86,,
2141,01/19/2023 13:18:06,0.90,,
2142,01/19/2023 14:18:06,0.86,,
2143,01/19/2023 15:18:06,0.94,,
2144,01/19/2023 16:18:06,0.86,,
2145,01/19/2023 17:18:06,0.86,,
2146,01/19/2023 18:18:06,0.90,,
2147,01/19/2023 19:18:06,0.86,,
2148,01/19/2023 20:18:06,0.90,,
2149,01/19/2023 21:18:06,0.90,,
2150,01/19/2023 22:18:06,0.90,,
2151,01/19/2023 23:18:06,0.90,,
2152,01/20/2023 00:18:06,0.81,,
2153,01/20/2023 01:18:06,0.90,,
2154,01/20/2023 02:18:06,0.90,,
2155,01/20/2023 03:18:06,0.94,,
2156,01/20/2023 04:18:06,0.94,,
2157,01/20/2023 05:18:06,0.90,,
2158,01/20/2023 06:18:06,0.90,,
2159,01/20/2023 07:18:06,0.90,,
2160,01/20/2023 08:18:06,0.86,,
2161,01/20/2023 09:18:06,0.86,,
2162,01/20/2023 10:18:06,0.86,,
2163,01/20/2023 11:18:06,0.90,,
2164,01/20/2023 12:18:06,0.86,,
2165,01/20/2023 13:18:06,0.90,,
2166,01/20/2023 14:18:06,0.90,,
2167,01/20/2023 15:18:06,0.90,,
2168,01/20/2023 16:18:06,0.86,,
2169,01/20/2023 17:18:06,0.90,,
2170,01/20/2023 18:18:06,0.94,,
2171,01/20/2023 19:18:06,0.86,,
2172,01/20/2023 20:18:06,0.86,,
2173,01/20/2023 21:18:06,0.86,,
2174,01/20/2023 22:18:06,0.90,,
2175,01/20/2023 23:18:06,0.86,,
2176,01/21/2023 00:18:06,0.86,,
2177,01/21/2023 01:18:06,0.86,,
2178,01/21/2023 02:18:06,0.86,,
2179,01/21/2023 03:18:06,0.90,,
2180,01/21/2023 04:18:06,0.90,,
2181,01/21/2023 05:18:06,0.86,,
2182,01/21/2023 06:18:06,0.86,,
2183,01/21/2023 07:18:06,0.90,,
2184,01/21/2023 08:18:06,0.86,,
2185,01/21/2023 09:18:06,0.86,,
2186,01/21/2023 10:18:06,0.90,,
2187,01/21/2023 11:18:06,0.86,,
2188,01/21/2023 12:18:06,0.86,,
2189,01/21/2023 13:18:06,0.90,,
2190,01/21/2023 14:18:06,0.90,,
2191,01/21/2023 15:18:06,0.90,,
2192,01/21/2023 16:18:06,0.90,,
2193,01/21/2023 17:18:06,0.90,,
2194,01/21/2023 18:18:06,0.86,,
2195,01/21/2023 19:18:06,0.90,,
2196,01/21/2023 20:18:06,0.86,,
2197,01/21/2023 21:18:06,0.90,,
2198,01/21/2023 22:18:06,0.86,,
2199,01/21/2023 23:18:06,0.94,,
2200,01/22/2023 00:18:06,0.86,,
2201,01/22/2023 01:18:06,0.86,,
2202,01/22/2023 02:18:06,0.90,,
2203,01/22/2023 03:18:06,0.90,,
2204,01/22/2023 04:18:06,0.86,,
2205,01/22/2023 05:18:06,0.90,,
2206,01/22/2023 06:18:06,0.94,,
2207,01/22/2023 07:18:06,0.86,,
2208,01/22/2023 08:18:06,0.86,,
2209,01/22/2023 09:18:06,0.90,,
2210,01/22/2023 10:18:06,0.86,,
2211,01/22/2023 11:18:06,0.86,,
2212,01/22/2023 12:18:06,0.90,,
2213,01/22/2023 13:18:06,0.86,,
2214,01/22/2023 14:18:06,0.94,,
2215,01/22/2023 15:18:06,0.86,,
2216,01/22/2023 16:18:06,0.90,,
2217,01/22/2023 17:18:06,0.86,,
2218,01/22/2023 18:18:06,0.90,,
2219,01/22/2023 19:18:06,0.90,,
2220,01/22/2023 20:18:06,0.90,,
2221,01/22/2023 21:18:06,0.90,,
2222,01/22/2023 22:18:06,0.90,,
2223,01/22/2023 23:18:06,0.90,,
2224,01/23/2023 00:18:06,0.86,,
2225,01/23/2023 01:18:06,0.90,,
2226,01/23/2023 02:18:06,0.86,,
2227,01/23/2023 03:18:06,0.90,,
2228,01/23/2023 04:18:06,0.90,,
2229,01/23/2023 05:18:06,0.90,,
2230,01/23/2023 06:18:06,0.86,,
2231,01/23/2023 07:18:06,0.86,,
2232,01/23/2023 08:18:06,0.94,,
2233,01/23/2023 09:18:06,0.86,,
2234,01/23/2023 10:18:06,0.90,,
2235,01/23/2023 11:18:06,0.90,,
2236,01/23/2023 12:18:06,0.86,,
2237,01/23/2023 13:18:06,0.90,,
2238,01/23/2023 14:18:06,0.90,,
2239,01/23/2023 15:18:06,0.90,,
2240,01/23/2023 16:18:06,0.90,,
2241,01/23/2023 17:18:06,0.90,,
2242,01/23/2023 18:18:06,0.90,,
2243,01/23/2023 19:18:06,0.86,,
2244,01/23/2023 20:18:06,0.90,,
2245,01/23/2023 21:18:06,0.90,,
2246,01/23/2023 22:18:06,0.86,,
2247,01/23/2023 23:18:06,0.90,,
2248,01/24/2023 00:18:06,0.90,,
2249,01/24/2023 01:18:06,0.86,,
2250,01/24/2023 02:18:06,0.90,,
2251,01/24/2023 03:18:06,0.86,,
2252,01/24/2023 04:18:06,0.90,,
2253,01/24/2023 05:18:06,0.90,,
2254,01/24/2023 06:18:06,0.90,,
2255,01/24/2023 07:18:06,0.94,,
2256,01/24/2023 08:18:06,0.90,,
2257,01/24/2023 09:18:06,0.90,,
2258,01/24/2023 10:18:06,0.90,,
2259,01/24/2023 11:18:06,0.86,,
2260,01/24/2023 12:18:06,0.90,,
2261,01/24/2023 13:18:06,0.90,,
2262,01/24/2023 14:18:06,0.90,,
2263,01/24/2023 15:18:06,0.86,,
2264,01/24/2023 16:18:06,0.90,,
2265,01/24/2023 17:18:06,0.86,,
2266,01/24/2023 18:18:06,0.90,,
2267,01/24/2023 19:18:06,0.90,,
2268,01/24/2023 20:18:06,0.90,,
2269,01/24/2023 21:18:06,0.94,,
2270,01/24/2023 22:18:06,0.90,,
2271,01/24/2023 23:18:06,0.90,,
2272,01/25/2023 00:18:06,0.86,,
2273,01/25/2023 01:18:06,0.90,,
2274,01/25/2023 02:18:06,0.94,,
2275,01/25/2023 03:18:06,0.94,,
2276,01/25/2023 04:18:06,0.86,,
2277,01/25/2023 05:18:06,0.90,,
2278,01/25/2023 06:18:06,0.90,,
2279,01/25/2023 07:18:06,0.90,,
2280,01/25/2023 08:18:06,0.86,,
2281,01/25/2023 09:18:06,0.90,,
2282,01/25/2023 10:18:06,0.86,,
2283,01/25/2023 11:18:06,0.90,,
2284,01/25/2023 12:18:06,0.94,,
2285,01/25/2023 13:18:06,0.86,,
2286,01/25/2023 14:18:06,0.90,,
2287,01/25/2023 15:18:06,0.86,,
2288,01/25/2023 16:18:06,0.86,,
2289,01/25/2023 17:18:06,0.86,,
2290,01/25/2023 18:18:06,0.90,,
2291,01/25/2023 19:18:06,0.90,,
2292,01/25/2023 20:18:06,0.86,,
2293,01/25/2023 21:18:06,0.90,,
2294,01/25/2023 22:18:06,0.86,,
2295,01/25/2023 23:18:06,0.90,,
2296,01/26/2023 00:18:06,0.86,,
2297,01/26/2023 01:18:06,0.90,,
